benchmark,fault_model,fault_id,criterion,iteration,selected_test_count,target_score,achieved_score,triggered,detected,seed,faulty_timed_out,reference_timed_out,timeout_seconds,batch
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,74,2,0.875,0.875,False,False,25074,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,75,2,0.875,0.875,False,False,25075,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,76,2,0.875,0.875,False,False,25076,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,77,2,0.875,0.875,False,False,25077,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,78,2,0.875,0.875,False,False,25078,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,79,2,0.875,0.875,False,False,25079,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,80,2,0.875,0.875,False,False,25080,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,81,2,0.875,0.875,False,False,25081,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,82,2,0.875,0.875,False,False,25082,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,83,2,0.875,0.875,False,False,25083,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,84,2,0.875,0.875,False,False,25084,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,85,2,0.875,0.875,False,False,25085,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,86,2,0.875,0.875,False,False,25086,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,87,2,0.875,0.875,False,False,25087,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,88,2,0.875,0.875,False,False,25088,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,89,2,0.875,0.875,False,False,25089,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,90,2,0.875,0.875,False,False,25090,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,91,2,0.875,0.875,False,False,25091,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,92,3,0.875,0.875,False,False,25092,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,93,2,0.875,0.875,False,False,25093,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,94,2,0.875,0.875,False,False,25094,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,95,3,0.875,0.875,False,False,25095,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,96,3,0.875,0.875,False,False,25096,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,97,3,0.875,0.875,True,True,25097,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,98,3,0.875,0.875,True,True,25098,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,statement,99,2,0.875,0.875,False,False,25099,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,0,3,1.181818181818182,1.181818181818182,False,False,25000,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,1,2,1.181818181818182,1.181818181818182,False,False,25001,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,2,2,1.181818181818182,1.181818181818182,False,False,25002,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,3,2,1.181818181818182,1.181818181818182,False,False,25003,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,4,3,1.181818181818182,1.181818181818182,False,False,25004,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,5,2,1.181818181818182,1.181818181818182,False,False,25005,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,6,2,1.181818181818182,1.181818181818182,False,False,25006,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,7,3,1.181818181818182,1.181818181818182,False,False,25007,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,8,2,1.181818181818182,1.181818181818182,False,False,25008,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,9,3,1.181818181818182,1.181818181818182,False,False,25009,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,10,3,1.181818181818182,1.181818181818182,False,False,25010,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,11,2,1.181818181818182,1.181818181818182,False,False,25011,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,12,2,1.181818181818182,1.181818181818182,False,False,25012,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,13,2,1.181818181818182,1.181818181818182,False,False,25013,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,14,2,1.181818181818182,1.181818181818182,False,False,25014,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,15,4,1.181818181818182,1.181818181818182,True,True,25015,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,16,2,1.181818181818182,1.181818181818182,False,False,25016,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,17,2,1.181818181818182,1.181818181818182,False,False,25017,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,18,3,1.181818181818182,1.181818181818182,False,False,25018,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,19,3,1.181818181818182,1.181818181818182,False,False,25019,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,20,2,1.181818181818182,1.181818181818182,False,False,25020,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,21,2,1.181818181818182,1.181818181818182,False,False,25021,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,22,3,1.181818181818182,1.181818181818182,False,False,25022,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,23,3,1.181818181818182,1.181818181818182,False,False,25023,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,24,2,1.181818181818182,1.181818181818182,False,False,25024,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,25,2,1.181818181818182,1.181818181818182,False,False,25025,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,26,2,1.181818181818182,1.181818181818182,False,False,25026,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,27,3,1.181818181818182,1.181818181818182,False,False,25027,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,28,2,1.181818181818182,1.181818181818182,False,False,25028,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,29,2,1.181818181818182,1.181818181818182,False,False,25029,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,30,3,1.181818181818182,1.181818181818182,True,True,25030,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,31,2,1.181818181818182,1.181818181818182,False,False,25031,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,32,3,1.181818181818182,1.181818181818182,True,True,25032,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,33,3,1.181818181818182,1.181818181818182,True,True,25033,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,34,3,1.181818181818182,1.181818181818182,False,False,25034,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,35,3,1.181818181818182,1.181818181818182,True,True,25035,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,36,2,1.181818181818182,1.181818181818182,False,False,25036,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,37,2,1.181818181818182,1.181818181818182,False,False,25037,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,38,3,1.181818181818182,1.181818181818182,True,True,25038,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,39,3,1.181818181818182,1.181818181818182,False,False,25039,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,40,2,1.181818181818182,1.181818181818182,False,False,25040,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,41,3,1.181818181818182,1.181818181818182,True,True,25041,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,42,2,1.181818181818182,1.181818181818182,False,False,25042,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,43,2,1.181818181818182,1.181818181818182,False,False,25043,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,44,2,1.181818181818182,1.181818181818182,False,False,25044,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,45,2,1.181818181818182,1.181818181818182,False,False,25045,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,46,2,1.181818181818182,1.181818181818182,False,False,25046,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,47,2,1.181818181818182,1.181818181818182,False,False,25047,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,48,3,1.181818181818182,1.181818181818182,True,True,25048,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,49,3,1.181818181818182,1.181818181818182,False,False,25049,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,50,2,1.181818181818182,1.181818181818182,False,False,25050,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,51,3,1.181818181818182,1.181818181818182,False,False,25051,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,52,2,1.181818181818182,1.181818181818182,False,False,25052,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,53,3,1.181818181818182,1.181818181818182,False,False,25053,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,54,3,1.181818181818182,1.181818181818182,True,True,25054,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,55,2,1.181818181818182,1.181818181818182,False,False,25055,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,56,2,1.181818181818182,1.181818181818182,False,False,25056,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,57,2,1.181818181818182,1.181818181818182,False,False,25057,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,58,3,1.181818181818182,1.181818181818182,True,True,25058,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,59,3,1.181818181818182,1.181818181818182,False,False,25059,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,60,2,1.181818181818182,1.181818181818182,False,False,25060,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,61,3,1.181818181818182,1.181818181818182,False,False,25061,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,62,3,1.181818181818182,1.181818181818182,False,False,25062,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,63,3,1.181818181818182,1.181818181818182,False,False,25063,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,64,4,1.181818181818182,1.181818181818182,False,False,25064,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,65,3,1.181818181818182,1.181818181818182,False,False,25065,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,66,3,1.181818181818182,1.181818181818182,False,False,25066,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,67,2,1.181818181818182,1.181818181818182,False,False,25067,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,68,2,1.181818181818182,1.181818181818182,False,False,25068,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,69,3,1.181818181818182,1.181818181818182,False,False,25069,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,70,3,1.181818181818182,1.181818181818182,True,True,25070,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,71,2,1.181818181818182,1.181818181818182,False,False,25071,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,72,3,1.181818181818182,1.181818181818182,False,False,25072,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,73,3,1.181818181818182,1.181818181818182,False,False,25073,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,74,2,1.181818181818182,1.181818181818182,False,False,25074,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,75,2,1.181818181818182,1.181818181818182,False,False,25075,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,76,2,1.181818181818182,1.181818181818182,False,False,25076,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,77,3,1.181818181818182,1.181818181818182,False,False,25077,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,78,2,1.181818181818182,1.181818181818182,False,False,25078,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,79,3,1.181818181818182,1.181818181818182,False,False,25079,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,80,2,1.181818181818182,1.181818181818182,False,False,25080,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,81,3,1.181818181818182,1.181818181818182,False,False,25081,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,82,2,1.181818181818182,1.181818181818182,False,False,25082,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,83,2,1.181818181818182,1.181818181818182,False,False,25083,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,84,2,1.181818181818182,1.181818181818182,False,False,25084,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,85,2,1.181818181818182,1.181818181818182,False,False,25085,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,86,2,1.181818181818182,1.181818181818182,False,False,25086,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,87,2,1.181818181818182,1.181818181818182,False,False,25087,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,88,2,1.181818181818182,1.181818181818182,False,False,25088,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,89,3,1.181818181818182,1.181818181818182,False,False,25089,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,90,3,1.181818181818182,1.181818181818182,False,False,25090,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,91,2,1.181818181818182,1.181818181818182,False,False,25091,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,92,4,1.181818181818182,1.181818181818182,False,False,25092,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,93,3,1.181818181818182,1.181818181818182,False,False,25093,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,94,3,1.181818181818182,1.181818181818182,False,False,25094,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,95,3,1.181818181818182,1.181818181818182,False,False,25095,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,96,4,1.181818181818182,1.181818181818182,False,False,25096,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,97,3,1.181818181818182,1.181818181818182,True,True,25097,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,98,3,1.181818181818182,1.181818181818182,True,True,25098,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,branch,99,2,1.181818181818182,1.181818181818182,False,False,25099,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,0,5,0.9,0.9,True,True,25000,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,1,4,0.9,0.9,True,True,25001,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,2,3,0.9,0.9,True,True,25002,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,3,3,0.9,0.9,True,True,25003,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,4,5,0.9,0.9,True,True,25004,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,5,3,0.9,0.9,True,True,25005,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,6,3,0.9,0.9,True,True,25006,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,7,4,0.9,0.9,True,True,25007,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,8,4,0.9,0.9,True,True,25008,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,9,5,0.9,0.9,True,True,25009,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,10,4,0.9,0.9,True,True,25010,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,11,4,0.9,0.9,True,True,25011,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,12,4,0.9,0.9,True,True,25012,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,13,4,0.9,0.9,True,True,25013,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,14,3,0.9,0.9,True,True,25014,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,15,5,0.9,0.9,True,True,25015,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,16,3,0.9,0.9,True,True,25016,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,17,4,0.9,0.9,True,True,25017,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,18,5,0.9,0.9,True,True,25018,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,19,4,0.9,0.9,True,True,25019,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,20,3,0.9,0.9,True,True,25020,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,21,3,0.9,0.9,True,True,25021,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,22,4,0.9,0.9,True,True,25022,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,23,4,0.9,0.9,True,True,25023,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,24,3,0.9,0.9,True,True,25024,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,25,3,0.9,0.9,True,True,25025,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,26,3,0.9,0.9,True,True,25026,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,27,5,0.9,0.9,True,True,25027,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,28,4,0.9,0.9,True,True,25028,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,29,3,0.9,0.9,True,True,25029,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,30,4,0.9,0.9,True,True,25030,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,31,4,0.9,0.9,True,True,25031,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,32,3,0.9,0.9,True,True,25032,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,33,3,0.9,0.9,True,True,25033,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,34,5,0.9,0.9,True,True,25034,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,35,3,0.9,0.9,True,True,25035,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,36,3,0.9,0.9,True,True,25036,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,37,3,0.9,0.9,True,True,25037,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,38,3,0.9,0.9,True,True,25038,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,39,4,0.9,0.9,True,True,25039,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,40,3,0.9,0.9,True,True,25040,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,41,3,0.9,0.9,True,True,25041,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,42,3,0.9,0.9,True,True,25042,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,43,3,0.9,0.9,True,True,25043,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,44,4,0.9,0.9,True,True,25044,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,45,3,0.9,0.9,True,True,25045,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,46,4,0.9,0.9,True,True,25046,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,47,3,0.9,0.9,True,True,25047,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,48,4,0.9,0.9,True,True,25048,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,49,4,0.9,0.9,True,True,25049,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,50,4,0.9,0.9,True,True,25050,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,51,5,0.9,0.9,True,True,25051,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,52,3,0.9,0.9,True,True,25052,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,53,5,0.9,0.9,True,True,25053,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,54,4,0.9,0.9,True,True,25054,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,55,4,0.9,0.9,True,True,25055,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,56,4,0.9,0.9,True,True,25056,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,57,4,0.9,0.9,True,True,25057,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,58,3,0.9,0.9,True,True,25058,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,59,5,0.9,0.9,True,True,25059,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,60,3,0.9,0.9,True,True,25060,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,61,5,0.9,0.9,True,True,25061,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,62,5,0.9,0.9,True,True,25062,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,63,4,0.9,0.9,True,True,25063,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,64,6,0.9,0.9,True,True,25064,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,65,4,0.9,0.9,True,True,25065,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,66,5,0.9,0.9,True,True,25066,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,67,4,0.9,0.9,True,True,25067,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,68,3,0.9,0.9,True,True,25068,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,69,4,0.9,0.9,True,True,25069,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,70,3,0.9,0.9,True,True,25070,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,71,4,0.9,0.9,True,True,25071,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,72,5,0.9,0.9,True,True,25072,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,73,5,0.9,0.9,True,True,25073,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,74,4,0.9,0.9,True,True,25074,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,75,4,0.9,0.9,True,True,25075,False,False,5.0,1
HumanEval+,claude-haiku-4-5,HumanEval_96_candidate_4,mutation,76,4,0.9,0.9,True,True,25076,False,False,5.0,1
